timestamp,aqi,pm2_5,pm10,no2,so2,co,no,o3,nh3,hour,day,month,aqi_change_rate
2025-04-26 15:00:00,4.0,22.07,56.77,1.16,3.15,156.35,0.06,158.55,5.12,15,26,4,0.0
2025-04-26 16:00:00,4.0,21.59,55.59,1.24,2.95,158.5,0.04,157.19,5.33,16,26,4,0.0
2025-04-26 17:00:00,4.0,21.28,54.45,1.39,2.89,162.94,0.03,156.1,5.71,17,26,4,0.0
2025-04-26 18:00:00,4.0,21.73,53.66,3.2,3.07,196.35,0.02,143.63,11.38,18,26,4,0.0
2025-04-26 19:00:00,3.0,23.12,54.12,5.44,3.53,253.58,0.0,125.4,19.42,19,26,4,-1.0
2025-04-26 20:00:00,3.0,24.82,55.14,6.78,4.17,305.08,0.0,111.88,25.42,20,26,4,0.0
2025-04-26 21:00:00,3.0,25.97,54.74,7.72,4.86,343.28,0.0,101.54,30.06,21,26,4,0.0
2025-04-26 22:00:00,3.0,27.04,53.99,8.7,5.59,379.33,0.0,95.44,34.54,22,26,4,0.0
2025-04-26 23:00:00,3.0,27.39,51.89,9.22,6.04,401.88,0.0,92.9,39.17,23,26,4,0.0
2025-04-27 00:00:00,3.0,26.29,47.3,7.66,5.8,381.0,0.0,97.87,40.02,0,27,4,0.0
2025-04-27 01:00:00,3.0,26.37,44.57,6.64,5.3,377.29,0.0,95.3,43.06,1,27,4,0.0
2025-04-27 02:00:00,3.0,26.81,43.22,5.64,4.83,376.95,0.0,92.94,46.02,2,27,4,0.0
2025-04-27 03:00:00,3.0,27.2,42.1,5.02,4.45,380.31,0.0,87.04,47.69,3,27,4,0.0
2025-04-27 04:00:00,3.0,28.15,42.91,5.01,4.27,394.56,0.0,77.08,49.83,4,27,4,0.0
2025-04-27 05:00:00,3.0,29.42,45.59,5.45,4.24,416.75,0.0,67.44,52.65,5,27,4,0.0
2025-04-27 06:00:00,3.0,30.46,48.68,6.28,4.28,442.75,0.0,57.7,54.84,6,27,4,0.0
2025-04-27 07:00:00,3.0,31.88,53.03,7.43,4.44,489.31,0.28,50.97,52.65,7,27,4,0.0
2025-04-27 08:00:00,3.0,34.41,58.67,7.7,4.59,538.88,1.05,58.54,48.67,8,27,4,0.0
2025-04-27 09:00:00,3.0,38.29,64.88,6.29,4.99,546.39,0.89,93.74,44.2,9,27,4,0.0
2025-04-27 10:00:00,3.0,46.38,74.57,4.93,5.04,556.02,0.61,128.32,40.37,10,27,4,0.0
2025-04-27 11:00:00,4.0,57.11,86.58,4.04,5.06,560.45,0.44,161.27,37.09,11,27,4,1.0
2025-04-27 12:00:00,5.0,31.52,57.16,1.85,5.94,293.41,0.19,191.38,13.19,12,27,4,1.0
2025-04-27 13:00:00,4.0,23.48,43.39,1.16,4.24,216.46,0.13,175.81,7.9,13,27,4,-1.0
2025-04-27 14:00:00,4.0,20.68,37.06,1.0,3.53,196.55,0.12,168.05,6.62,14,27,4,0.0
2025-04-27 15:00:00,4.0,19.19,33.16,0.98,3.27,188.07,0.1,164.57,6.02,15,27,4,0.0
2025-04-27 16:00:00,4.0,18.3,30.53,1.04,3.24,184.06,0.09,161.98,5.78,16,27,4,0.0
2025-04-27 17:00:00,4.0,17.36,28.45,1.22,3.31,181.37,0.07,159.67,5.69,17,27,4,0.0
2025-04-27 18:00:00,4.0,17.22,28.2,2.45,3.59,198.45,0.05,149.68,9.23,18,27,4,0.0
2025-04-27 19:00:00,3.0,17.94,30.02,4.01,4.07,233.62,0.0,135.39,15.15,19,27,4,-1.0
2025-04-27 20:00:00,3.0,18.75,32.28,4.85,4.58,266.2,0.0,125.34,19.92,20,27,4,0.0
2025-04-27 21:00:00,3.0,19.59,34.68,5.61,5.0,300.14,0.0,111.89,25.36,21,27,4,0.0
2025-04-27 22:00:00,2.0,21.23,38.63,6.6,5.43,348.42,0.0,97.85,31.27,22,27,4,-1.0
2025-04-27 23:00:00,2.0,22.79,42.1,7.48,5.68,391.98,0.0,86.37,36.02,23,27,4,0.0
2025-04-28 00:00:00,2.0,23.59,43.41,7.8,5.64,412.93,0.0,77.71,42.17,0,28,4,0.0
2025-04-28 01:00:00,2.0,24.62,44.87,7.87,5.74,430.34,0.0,75.09,53.78,1,28,4,0.0
2025-04-28 02:00:00,3.0,26.02,46.64,7.82,5.94,446.84,0.0,74.56,67.87,2,28,4,1.0
2025-04-28 03:00:00,3.0,27.82,48.57,7.79,6.03,458.63,0.0,72.43,81.14,3,28,4,0.0
2025-04-28 04:00:00,3.0,29.78,50.96,7.75,5.95,472.8,0.0,68.14,91.4,4,28,4,0.0
2025-04-28 05:00:00,3.0,31.06,52.48,7.66,5.62,485.31,0.0,61.49,93.59,5,28,4,0.0
2025-04-28 06:00:00,3.0,30.83,52.22,7.67,5.14,500.84,0.0,53.18,82.09,6,28,4,0.0
2025-04-28 07:00:00,3.0,31.94,54.78,8.17,5.07,547.14,0.38,49.07,71.12,7,28,4,0.0
2025-04-28 08:00:00,3.0,34.97,59.58,8.28,5.13,607.28,1.22,60.49,62.08,8,28,4,0.0
2025-04-28 09:00:00,3.0,39.47,62.65,6.49,5.15,640.55,0.85,108.39,50.45,9,28,4,0.0
2025-04-28 10:00:00,4.0,48.28,71.44,5.32,5.03,695.26,0.58,149.99,45.72,10,28,4,1.0
2025-04-28 11:00:00,5.0,59.58,82.37,4.75,4.94,760.87,0.43,194.26,42.27,11,28,4,1.0
2025-04-28 12:00:00,5.0,28.36,38.79,2.01,4.57,420.71,0.19,205.56,12.37,12,28,4,0.0
2025-04-28 13:00:00,4.0,18.02,25.86,1.18,2.83,261.27,0.13,177.11,7.17,13,28,4,-1.0
2025-04-28 14:00:00,4.0,15.77,22.98,1.03,2.46,226.31,0.12,169.85,6.2,14,28,4,0.0
2025-04-28 15:00:00,4.0,16.06,24.01,1.6,2.59,233.75,0.18,160.31,9.68,15,28,4,0.0
2025-04-28 16:00:00,4.0,17.64,27.41,2.67,2.85,265.28,0.26,148.89,15.43,16,28,4,0.0
2025-04-28 17:00:00,4.0,19.19,30.84,4.13,3.14,299.06,0.27,142.93,21.15,17,28,4,0.0
2025-04-28 18:00:00,3.0,20.94,34.95,6.89,3.68,349.98,0.14,136.4,29.4,18,28,4,-1.0
2025-04-28 19:00:00,3.0,22.81,39.23,8.71,4.17,404.47,0.01,122.04,31.38,19,28,4,0.0
2025-04-28 20:00:00,3.0,24.34,42.27,9.14,4.54,442.32,0.0,113.62,32.01,20,28,4,0.0
2025-04-28 21:00:00,3.0,25.18,43.67,9.21,4.63,463.87,0.0,105.52,33.19,21,28,4,0.0
2025-04-28 22:00:00,3.0,26.88,47.03,9.7,4.74,503.24,0.0,95.46,35.71,22,28,4,0.0
2025-04-28 23:00:00,3.0,28.67,50.78,10.6,4.81,548.68,0.0,85.14,37.36,23,28,4,0.0
2025-04-29 00:00:00,3.0,29.42,52.34,11.44,4.61,576.5,0.0,72.81,37.64,0,29,4,0.0
2025-04-29 01:00:00,3.0,30.17,53.24,11.84,4.43,598.53,0.0,62.18,38.56,1,29,4,0.0
2025-04-29 02:00:00,3.0,30.89,54.05,11.67,4.3,611.86,0.0,54.4,42.77,2,29,4,0.0
2025-04-29 03:00:00,3.0,31.45,54.72,11.36,4.17,616.69,0.0,48.09,46.96,3,29,4,0.0
2025-04-29 04:00:00,3.0,32.03,55.79,11.12,4.03,621.47,0.0,42.96,51.5,4,29,4,0.0
2025-04-29 05:00:00,3.0,31.77,55.93,10.97,3.81,619.09,0.0,39.61,58.08,5,29,4,0.0
2025-04-29 06:00:00,3.0,30.46,54.42,10.67,3.6,597.69,0.01,38.5,62.17,6,29,4,0.0
2025-04-29 07:00:00,3.0,31.9,57.24,10.34,3.98,604.5,0.68,41.48,58.41,7,29,4,0.0
2025-04-29 08:00:00,3.0,37.81,65.56,9.91,5.1,634.41,1.82,55.57,53.93,8,29,4,0.0
2025-04-29 09:00:00,4.0,50.0,84.26,6.5,9.73,534.06,0.9,111.97,49.31,9,29,4,1.0
2025-04-29 10:00:00,4.0,66.84,107.24,4.9,13.39,530.61,0.56,153.09,45.77,10,29,4,0.0
2025-04-29 11:00:00,5.0,83.56,128.29,3.95,15.29,527.82,0.38,190.02,42.76,11,29,4,1.0
2025-04-29 12:00:00,5.0,45.72,80.23,1.96,10.9,290.79,0.21,184.88,17.46,12,29,4,0.0
2025-04-29 13:00:00,4.0,28.74,52.9,1.21,6.06,207.27,0.14,169.07,10.07,13,29,4,-1.0
2025-04-29 14:00:00,4.0,24.5,45.13,1.08,4.46,189.11,0.12,164.61,8.62,14,29,4,0.0
2025-04-29 15:00:00,4.0,23.2,42.53,1.16,3.7,187.89,0.12,164.26,8.65,15,29,4,0.0
2025-04-29 16:00:00,4.0,23.27,42.18,1.43,3.38,193.7,0.12,161.56,9.77,16,29,4,0.0
2025-04-29 17:00:00,4.0,23.55,42.29,1.93,3.37,202.59,0.1,158.32,10.99,17,29,4,0.0
2025-04-29 18:00:00,4.0,25.05,44.46,4.25,3.8,243.63,0.07,148.3,15.62,18,29,4,0.0
2025-04-29 19:00:00,3.0,27.76,48.69,7.03,4.48,309.03,0.0,133.42,22.48,19,29,4,-1.0
2025-04-29 20:00:00,3.0,30.7,52.95,8.6,5.23,364.39,0.0,122.37,28.56,20,29,4,0.0
2025-04-29 21:00:00,3.0,32.8,55.12,9.1,5.89,394.03,0.0,113.65,33.44,21,29,4,0.0
2025-04-29 22:00:00,3.0,35.04,57.63,9.31,6.58,419.77,0.0,108.7,37.31,22,29,4,0.0
2025-04-29 23:00:00,3.0,36.74,59.33,9.49,7.1,440.02,0.0,102.98,39.81,23,29,4,0.0
2025-04-30 00:00:00,3.0,37.16,58.77,9.0,7.26,437.76,0.0,95.75,40.63,0,30,4,0.0
2025-04-30 01:00:00,3.0,38.07,59.1,8.16,7.5,432.32,0.0,90.39,42.66,1,30,4,0.0
2025-04-30 02:00:00,3.0,39.43,60.28,7.23,7.65,425.47,0.0,86.3,45.24,2,30,4,0.0
2025-04-30 03:00:00,3.0,40.9,61.77,6.24,7.53,414.18,0.0,83.79,46.33,3,30,4,0.0
2025-04-30 04:00:00,3.0,43.9,65.61,5.32,7.4,408.68,0.0,85.96,46.78,4,30,4,0.0
2025-04-30 05:00:00,3.0,49.23,73.46,4.36,7.43,408.61,0.0,94.81,46.16,5,30,4,0.0
2025-04-30 06:00:00,4.0,57.47,86.96,3.44,7.96,416.26,0.0,112.19,43.31,6,30,4,1.0
2025-04-30 07:00:00,4.0,65.86,99.21,3.73,9.09,447.57,0.05,123.35,40.92,7,30,4,0.0
2025-04-30 08:00:00,4.0,72.66,109.53,4.27,11.18,484.76,0.23,135.3,38.49,8,30,4,0.0
2025-04-30 09:00:00,5.0,77.37,118.2,4.05,14.91,497.19,0.32,160.72,35.48,9,30,4,1.0
2025-04-30 10:00:00,5.0,78.86,119.99,3.63,15.9,489.5,0.31,180.94,33.11,10,30,4,0.0
2025-04-30 11:00:00,5.0,80.43,122.34,3.16,15.57,462.28,0.27,201.11,30.17,11,30,4,0.0
2025-04-30 12:00:00,5.0,53.84,91.27,1.74,10.62,295.06,0.16,199.44,15.98,12,30,4,0.0
2025-04-30 13:00:00,5.0,39.84,68.18,1.25,7.22,234.99,0.11,186.63,11.2,13,30,4,0.0
2025-04-30 14:00:00,5.0,35.41,59.94,1.18,6.0,218.61,0.1,181.21,10.13,14,30,4,0.0
2025-04-30 15:00:00,5.0,33.43,56.29,1.22,5.46,213.67,0.09,180.21,9.82,15,30,4,0.0
2025-04-30 16:00:00,4.0,32.48,54.34,1.34,5.19,212.56,0.08,178.14,9.95,16,30,4,-1.0
2025-04-30 17:00:00,4.0,32.14,53.34,1.61,5.18,216.5,0.06,176.21,10.45,17,30,4,0.0
2025-04-30 18:00:00,4.0,33.44,55.14,3.06,5.46,246.29,0.03,167.12,14.61,18,30,4,0.0
2025-04-30 19:00:00,4.0,36.16,58.84,4.71,5.82,295.82,0.0,153.55,21.12,19,30,4,0.0
2025-04-30 20:00:00,4.0,39.01,62.21,5.54,6.31,340.11,0.0,144.63,27.02,20,30,4,0.0
2025-04-30 21:00:00,3.0,41.12,64.04,6.2,7.05,371.82,0.0,135.28,33.79,21,30,4,-1.0
2025-04-30 22:00:00,3.0,43.63,67.29,7.09,8.09,408.45,0.0,126.24,40.6,22,30,4,0.0
2025-04-30 23:00:00,3.0,45.79,70.01,7.94,8.96,438.04,0.0,116.52,44.71,23,30,4,0.0
2025-05-01 00:00:00,3.0,46.83,69.97,7.66,9.38,435.74,0.0,108.9,44.37,0,1,5,0.0
2025-05-01 01:00:00,3.0,48.91,70.81,6.33,9.83,416.75,0.0,109.8,43.04,1,1,5,0.0
2025-05-01 02:00:00,4.0,52.24,73.79,4.72,10.31,394.92,0.0,116.66,41.7,2,1,5,1.0
2025-05-01 03:00:00,4.0,56.88,80.33,3.18,10.78,374.55,0.0,131.39,39.21,3,1,5,0.0
2025-05-01 04:00:00,4.0,61.5,86.73,2.55,10.45,379.86,0.0,136.95,37.59,4,1,5,0.0
2025-05-01 05:00:00,4.0,65.21,91.96,2.27,10.04,388.95,0.0,139.18,36.8,5,1,5,0.0
2025-05-01 06:00:00,4.0,67.21,95.01,2.44,9.88,396.54,0.0,137.48,37.55,6,1,5,0.0
2025-05-01 07:00:00,4.0,68.77,98.0,3.33,10.63,411.76,0.03,134.5,38.45,7,1,5,0.0
2025-05-01 08:00:00,4.0,70.32,101.38,4.37,12.18,428.89,0.2,134.16,38.26,8,1,5,0.0
2025-05-01 09:00:00,4.0,72.41,106.43,4.48,14.54,429.33,0.33,148.47,34.99,9,1,5,0.0
2025-05-01 10:00:00,5.0,75.65,110.61,3.94,15.47,428.04,0.34,165.81,34.11,10,1,5,1.0
2025-05-01 11:00:00,5.0,80.55,115.79,3.29,15.39,420.42,0.28,186.02,33.52,11,1,5,0.0
2025-05-01 12:00:00,5.0,61.8,87.41,1.87,10.14,323.71,0.14,192.92,20.79,12,1,5,0.0
2025-05-01 13:00:00,5.0,51.25,73.16,1.57,7.33,283.64,0.07,183.62,15.82,13,1,5,0.0
2025-05-01 14:00:00,4.0,47.91,68.88,1.75,6.44,276.04,0.03,177.31,14.82,14,1,5,-1.0
2025-05-01 15:00:00,4.0,46.47,66.39,1.86,6.12,275.84,0.0,173.93,14.66,15,1,5,0.0
2025-05-01 16:00:00,4.0,47.95,66.4,2.19,6.34,294.38,0.0,174.44,16.06,16,1,5,0.0
2025-05-01 17:00:00,4.0,51.26,66.43,3.19,7.15,336.77,0.0,176.09,18.4,17,1,5,0.0
2025-05-01 18:00:00,4.0,54.87,66.4,5.51,9.24,383.4,0.03,170.92,24.67,18,1,5,0.0
2025-05-01 19:00:00,4.0,58.38,68.46,7.21,11.08,422.17,0.0,164.64,31.55,19,1,5,0.0
2025-05-01 20:00:00,4.0,61.17,71.58,6.99,11.15,453.44,0.0,161.05,35.64,20,1,5,0.0
2025-05-01 21:00:00,4.0,62.92,74.25,6.2,10.39,467.46,0.0,157.37,38.23,21,1,5,0.0
2025-05-01 22:00:00,4.0,64.56,76.86,5.48,9.78,477.96,0.0,154.9,40.58,22,1,5,0.0
2025-05-01 23:00:00,4.0,65.67,78.38,5.05,9.87,488.51,0.0,150.96,43.69,23,1,5,0.0
2025-05-02 00:00:00,4.0,65.38,77.68,4.69,10.58,493.45,0.0,143.76,47.24,0,2,5,0.0
2025-05-02 01:00:00,4.0,63.65,75.23,4.38,11.31,496.5,0.0,136.68,51.41,1,2,5,0.0
2025-05-02 02:00:00,4.0,59.6,70.53,4.11,11.48,492.71,0.0,129.74,55.34,2,2,5,0.0
2025-05-02 03:00:00,4.0,54.98,65.72,3.98,11.93,487.63,0.0,123.25,56.89,3,2,5,0.0
2025-05-02 04:00:00,4.0,51.63,62.77,3.99,13.24,489.13,0.0,116.77,56.68,4,2,5,0.0
2025-05-02 05:00:00,4.0,50.56,62.59,4.14,15.32,497.14,0.0,109.83,55.85,5,2,5,0.0
2025-05-02 06:00:00,4.0,51.13,64.53,4.48,17.58,508.72,0.0,102.69,54.43,6,2,5,0.0
2025-05-02 07:00:00,4.3333611488342285,0.0,0.0,5.53,19.69,529.34,0.04,98.0,52.3,7,2,5,0.3333611488342285
2025-05-02 08:00:00,4.0,56.89,76.08,6.47,21.09,549.28,0.21,101.32,48.19,8,2,5,-0.3333611488342285
2025-05-02 09:00:00,4.0,61.04,83.66,5.41,20.87,517.83,0.4,127.15,39.71,9,2,5,0.0
2025-05-02 10:00:00,4.0,60.68,84.53,4.41,19.43,499.26,0.39,148.47,38.87,10,2,5,0.0
2025-05-02 11:00:00,4.0,62.11,85.73,3.69,17.98,485.61,0.33,167.62,39.31,11,2,5,0.0
2025-05-02 12:00:00,5.0,60.47,80.85,2.33,11.88,405.06,0.17,181.37,27.73,12,2,5,1.0
2025-05-02 13:00:00,4.0,54.75,74.36,1.99,8.38,355.95,0.1,177.09,21.66,13,2,5,-1.0
2025-05-02 14:00:00,4.0,50.31,68.43,2.23,7.43,346.52,0.06,172.26,20.5,14,2,5,0.0
2025-05-02 15:00:00,4.0,47.59,63.01,2.77,8.94,357.18,0.04,169.26,20.93,15,2,5,0.0
2025-05-02 16:00:00,4.0,46.4,58.15,3.66,10.04,379.71,0.05,165.76,21.72,16,2,5,0.0
2025-05-02 17:00:00,4.0,45.55,54.23,4.6,10.31,404.13,0.05,164.24,22.09,17,2,5,0.0
2025-05-02 18:00:00,4.0,44.84,51.22,5.62,8.76,425.93,0.05,161.07,24.26,18,2,5,0.0
2025-05-02 19:00:00,4.0,45.37,50.98,6.44,8.05,456.56,0.0,157.84,29.24,19,2,5,0.0
2025-05-02 20:00:00,4.0,46.04,51.92,6.32,7.74,479.85,0.0,155.18,33.99,20,2,5,0.0
2025-05-02 21:00:00,4.0,46.12,52.51,6.0,7.6,492.55,0.0,150.72,38.49,21,2,5,0.0
2025-05-02 22:00:00,4.0,45.97,52.91,5.72,7.65,501.41,0.0,144.58,43.03,22,2,5,0.0
2025-05-02 23:00:00,3.0,45.4,52.65,5.5,7.74,502.09,0.0,136.95,46.45,23,2,5,-1.0
2025-05-03 00:00:00,3.0,45.05,52.37,5.7,7.11,503.76,0.0,123.24,49.98,0,3,5,0.0
2025-05-03 01:00:00,3.0,45.6,53.19,5.84,5.9,513.63,0.0,107.41,54.84,1,3,5,0.0
2025-05-03 02:00:00,3.0,46.67,54.75,5.71,4.87,520.1,0.0,95.36,59.18,2,3,5,0.0
2025-05-03 03:00:00,3.0,48.27,56.93,5.56,4.11,525.54,0.0,86.44,62.22,3,3,5,0.0
2025-05-03 04:00:00,4.0,50.62,59.58,5.25,3.67,529.96,0.0,82.01,63.44,4,3,5,1.0
2025-05-03 05:00:00,4.0,53.42,62.48,4.77,3.5,527.46,0.0,82.15,65.03,5,3,5,0.0
2025-05-03 06:00:00,4.0,55.18,64.22,4.37,3.48,518.64,0.0,83.19,66.9,6,3,5,0.0
2025-05-03 07:00:00,4.0,55.48,64.92,4.83,3.48,524.26,0.11,80.51,66.29,7,3,5,0.0
2025-05-03 08:00:00,4.0,57.05,67.02,5.06,4.24,525.7,0.39,87.56,61.92,8,3,5,0.0
2025-05-03 09:00:00,4.0,58.88,68.17,3.92,9.34,453.93,0.32,129.11,39.56,9,3,5,0.0
2025-05-03 10:00:00,4.0,56.28,65.82,3.24,10.63,429.13,0.3,149.89,33.26,10,3,5,0.0
2025-05-03 11:00:00,4.0,59.24,69.43,2.74,10.81,422.15,0.26,165.91,32.37,11,3,5,0.0
2025-05-03 12:00:00,4.0,51.64,64.77,1.72,7.06,374.28,0.14,175.65,21.91,12,3,5,0.0
2025-05-03 13:00:00,4.0,48.94,66.94,1.35,5.01,343.24,0.07,172.12,17.6,13,3,5,0.0
2025-05-03 14:00:00,4.0,48.28,67.55,1.39,4.41,334.03,0.03,168.59,16.9,14,3,5,0.0
2025-05-03 15:00:00,4.0,47.54,67.87,1.4,4.03,329.39,0.0,165.46,16.55,15,3,5,0.0
2025-05-03 16:00:00,4.0,46.97,69.98,1.4,3.73,319.59,0.0,161.85,15.83,16,3,5,0.0
2025-05-03 17:00:00,4.0,46.62,72.75,1.42,3.45,307.41,0.0,157.95,15.09,17,3,5,0.0
2025-05-03 18:00:00,4.0,46.62,74.16,2.0,3.39,311.78,0.0,153.68,16.17,18,3,5,0.0
2025-05-03 19:00:00,4.0,47.04,74.0,2.76,3.53,330.43,0.0,149.0,19.15,19,3,5,0.0
2025-05-03 20:00:00,4.0,46.8,72.24,3.27,3.71,349.88,0.0,144.28,23.16,20,3,5,0.0
2025-05-03 21:00:00,3.0,45.88,68.65,3.94,3.74,373.59,0.0,134.01,31.35,21,3,5,-1.0
2025-05-03 22:00:00,3.0,46.07,66.69,4.51,3.75,404.67,0.0,125.13,39.76,22,3,5,0.0
2025-05-03 23:00:00,3.0,46.31,65.09,4.72,3.68,431.17,0.0,119.79,44.9,23,3,5,0.0
2025-05-04 00:00:00,3.0,45.79,62.52,4.57,3.4,443.33,0.0,113.56,47.99,0,4,5,0.0
2025-05-04 01:00:00,3.0,45.98,60.88,4.33,3.1,459.59,0.0,108.3,51.26,1,4,5,0.0
2025-05-04 02:00:00,3.0,46.94,60.23,4.17,2.84,479.36,0.0,103.68,54.91,2,4,5,0.0
2025-05-04 03:00:00,3.0,48.78,60.78,4.15,2.57,500.8,0.0,98.14,58.08,3,4,5,0.0
2025-05-04 04:00:00,4.0,50.79,61.9,4.13,2.29,517.67,0.0,93.29,60.83,4,4,5,1.0
2025-05-04 05:00:00,4.0,52.35,62.85,4.0,2.07,524.54,0.0,89.7,61.54,5,4,5,0.0
2025-05-04 06:00:00,4.0,52.54,62.76,3.91,1.97,521.25,0.0,87.05,61.19,6,4,5,0.0
2025-05-04 07:00:00,4.0,51.31,62.16,4.4,2.09,522.28,0.09,85.35,60.56,7,4,5,0.0
2025-05-04 08:00:00,4.0,50.04,62.12,4.8,2.36,529.41,0.38,89.24,58.39,8,4,5,0.0
2025-05-04 09:00:00,3.0,49.73,62.79,5.43,4.09,533.33,0.28,99.99,49.75,9,4,5,-1.0
2025-05-04 10:00:00,3.0,49.65,61.68,5.52,5.11,550.13,0.34,105.92,41.29,10,4,5,0.0
2025-05-04 11:00:00,4.0,51.03,60.85,5.21,4.99,576.81,0.33,114.41,34.6,11,4,5,1.0
2025-05-04 12:00:00,4.0,51.52,61.15,4.3,4.27,547.17,0.2,132.11,24.5,12,4,5,0.0
2025-05-04 13:00:00,3.0,47.79,56.9,3.83,3.59,506.71,0.1,138.25,20.0,13,4,5,-1.0
2025-05-04 14:00:00,3.0,42.42,50.9,3.78,3.5,474.33,0.03,137.4,18.08,14,4,5,0.0
2025-05-04 15:00:00,3.0,34.54,42.72,3.53,3.87,424.21,0.01,139.24,15.87,15,4,5,0.0
2025-05-04 16:00:00,3.0,32.93,40.89,4.1,4.22,430.55,0.01,129.9,19.22,16,4,5,0.0
2025-05-04 17:00:00,3.0,32.8,40.41,4.93,4.47,449.4,0.02,123.14,23.1,17,4,5,0.0
2025-05-04 18:00:00,3.0,33.78,41.59,6.7,4.74,484.26,0.06,114.29,29.2,18,4,5,0.0
2025-05-04 19:00:00,3.0,35.99,44.88,8.76,4.86,534.65,0.01,102.2,36.56,19,4,5,0.0
2025-05-04 20:00:00,3.0,38.39,48.53,9.89,4.81,579.55,0.0,92.23,42.72,20,4,5,0.0
2025-05-04 21:00:00,3.0,40.52,51.62,10.49,4.5,607.94,0.0,84.09,48.21,21,4,5,0.0
2025-05-04 22:00:00,3.0,42.99,55.01,10.63,4.06,633.03,0.0,78.4,53.35,22,4,5,0.0
2025-05-04 23:00:00,3.0,45.34,57.96,10.38,3.55,648.64,0.0,73.55,55.54,23,4,5,0.0
2025-05-05 00:00:00,3.0,47.12,59.64,9.59,2.93,643.22,0.0,68.84,52.84,0,5,5,0.0
2025-05-05 01:00:00,3.0,49.54,62.12,8.69,2.42,632.53,0.0,65.63,51.67,1,5,5,0.0
2025-05-05 02:00:00,4.0,51.92,64.78,7.69,2.03,614.19,0.0,63.73,50.96,2,5,5,1.0
2025-05-05 03:00:00,4.0,53.65,66.81,6.84,1.72,592.17,0.0,61.89,49.09,3,5,5,0.0
2025-05-05 04:00:00,4.0,55.24,68.86,6.37,1.49,581.01,0.0,59.21,47.35,4,5,5,0.0
2025-05-05 05:00:00,4.0,56.51,70.63,6.17,1.34,572.59,0.0,56.52,45.98,5,5,5,0.0
2025-05-05 06:00:00,4.0,57.27,71.94,6.26,1.29,568.73,0.0,53.84,46.4,6,5,5,0.0
2025-05-05 07:00:00,4.0,58.29,74.38,7.1,1.48,585.37,0.07,51.48,50.55,7,5,5,0.0
2025-05-05 08:00:00,4.0,60.11,77.99,8.11,1.84,607.15,0.37,53.79,55.47,8,5,5,0.0
2025-05-05 09:00:00,4.0,72.45,94.78,4.95,7.36,484.09,0.24,110.3,41.84,9,5,5,0.0
2025-05-05 10:00:00,5.0,76.41,100.93,4.05,8.66,472.03,0.3,127.57,37.43,10,5,5,1.0
2025-05-05 11:00:00,5.0,78.32,103.17,3.16,8.9,476.41,0.29,144.34,38.2,11,5,5,0.0
2025-05-05 12:00:00,4.0,56.61,76.59,1.77,6.09,405.14,0.17,155.91,24.83,12,5,5,-1.0
2025-05-05 13:00:00,4.0,45.78,67.41,1.34,4.17,354.92,0.12,152.69,18.29,13,5,5,0.0
2025-05-05 14:00:00,4.0,44.15,68.57,1.4,3.84,340.71,0.11,151.36,17.35,14,5,5,0.0
2025-05-05 15:00:00,4.0,43.25,68.66,1.56,3.78,338.2,0.1,151.87,17.25,15,5,5,0.0
2025-05-05 16:00:00,4.0,40.94,65.54,1.77,3.68,337.91,0.08,151.02,17.15,16,5,5,0.0
2025-05-05 17:00:00,4.0,37.5,60.3,2.1,3.59,339.63,0.04,149.31,17.22,17,5,5,0.0
2025-05-05 18:00:00,3.0,36.16,57.6,4.53,3.5,381.2,0.02,133.01,23.54,18,5,5,-1.0
2025-05-05 19:00:00,3.0,37.84,59.54,7.71,3.46,459.75,0.0,111.66,33.97,19,5,5,0.0
2025-05-05 20:00:00,3.0,40.44,63.3,9.68,3.39,535.21,0.0,97.41,42.61,20,5,5,0.0
2025-05-05 21:00:00,3.0,42.55,66.28,10.94,3.22,591.24,0.0,86.46,50.26,21,5,5,0.0
2025-05-05 22:00:00,3.0,44.16,67.99,11.65,3.1,637.07,0.0,79.04,55.26,22,5,5,0.0
2025-05-05 23:00:00,3.0,44.54,67.16,11.71,3.0,659.79,0.0,74.81,57.83,23,5,5,0.0
2025-05-06 00:00:00,3.0,44.37,65.07,11.05,2.76,659.01,0.0,71.2,59.5,0,6,5,0.0
2025-05-06 01:00:00,3.0,44.61,63.79,10.31,2.45,658.68,0.0,66.96,62.84,1,6,5,0.0
2025-05-06 02:00:00,3.0,44.88,62.52,9.08,2.28,645.95,0.0,65.66,66.34,2,6,5,0.0
2025-05-06 03:00:00,3.0,45.26,61.79,7.55,2.32,618.58,0.0,67.09,68.79,3,6,5,0.0
2025-05-06 04:00:00,3.0,45.96,61.8,6.4,2.37,595.18,0.0,68.58,69.72,4,6,5,0.0
2025-05-06 05:00:00,3.0,47.11,63.03,5.54,2.45,573.45,0.0,69.78,69.39,5,6,5,0.0
2025-05-06 06:00:00,3.0,48.07,64.55,5.11,2.63,554.35,0.0,70.32,69.18,6,6,5,0.0
2025-05-06 07:00:00,3.0,49.07,66.62,5.59,2.97,557.27,0.11,69.83,69.77,7,6,5,0.0
2025-05-06 08:00:00,4.0,51.3,70.21,6.18,3.48,572.21,0.47,74.2,67.96,8,6,5,1.0
2025-05-06 09:00:00,4.0,58.57,81.58,5.42,7.11,523.7,0.41,98.79,54.9,9,6,5,0.0
